"","n","m","y","q","x","m_qy","xy_m","h","is_h_max","is_m_qy_min","is_xy_m_min"
"27793",41,275,12,22,23,11,1,1543.67517414877,FALSE,FALSE,FALSE
"27794",41,275,13,21,22,2,11,1540.90802001,FALSE,FALSE,FALSE
"27795",41,275,14,19,20,9,5,1540.71778313421,FALSE,FALSE,FALSE
"27796",41,275,15,18,19,5,10,1539.20936330189,FALSE,FALSE,FALSE
"27797",41,275,16,17,18,3,13,1539.66019327804,FALSE,FALSE,FALSE
"27798",41,276,9,30,31,6,3,1548.83057707998,FALSE,FALSE,FALSE
"27799",41,276,10,27,28,6,4,1548.20927116166,FALSE,FALSE,FALSE
"27800",41,276,11,25,26,1,10,1548.85066622516,FALSE,FALSE,FALSE
"27801",41,276,12,23,23,0,0,1551.23063893793,TRUE,TRUE,TRUE
"27802",41,276,13,21,22,3,10,1546.88552529657,FALSE,FALSE,FALSE
"27803",41,276,14,19,20,10,4,1547.93891773505,FALSE,FALSE,FALSE
"27804",41,276,15,18,19,6,9,1545.83037951712,FALSE,FALSE,FALSE
"27805",41,276,16,17,18,4,12,1545.77159864969,FALSE,FALSE,FALSE
"27806",41,277,9,30,31,7,2,1556.11907319717,TRUE,FALSE,TRUE
"27807",41,277,10,27,28,7,3,1555.39421629247,FALSE,FALSE,FALSE
"27808",41,277,11,25,26,2,9,1554.47557495313,FALSE,FALSE,FALSE
"27809",41,277,12,23,24,1,11,1555.38756389991,FALSE,TRUE,FALSE
"27810",41,277,13,21,22,4,9,1553.20282865674,FALSE,FALSE,FALSE
"27811",41,277,14,19,20,11,3,1555.26021967281,FALSE,FALSE,FALSE
"27812",41,277,15,18,19,7,8,1552.61884270717,FALSE,FALSE,FALSE
"27813",41,277,16,17,18,5,11,1552.13567556056,FALSE,FALSE,FALSE
"27814",41,278,9,30,31,8,1,1563.5509163764,TRUE,FALSE,TRUE
"27815",41,278,10,27,28,8,2,1562.72250848531,FALSE,FALSE,FALSE
"27816",41,278,11,25,26,3,8,1560.62373182487,FALSE,FALSE,FALSE
"27817",41,278,12,23,24,2,10,1560.93078322301,FALSE,TRUE,FALSE
"27818",41,278,13,21,22,5,8,1559.77280355612,FALSE,FALSE,FALSE
"27819",41,278,14,19,20,12,2,1562.6725563364,FALSE,FALSE,FALSE
"27820",41,278,15,18,19,8,7,1559.55065295925,FALSE,FALSE,FALSE
"27821",41,278,16,17,18,6,10,1558.70110760693,FALSE,FALSE,FALSE
"27822",41,279,9,31,31,0,0,1571.10808712816,TRUE,TRUE,TRUE
"27823",41,279,10,27,28,9,1,1570.17612825069,FALSE,FALSE,FALSE
"27824",41,279,11,25,26,4,7,1567.1116867702,FALSE,FALSE,FALSE
"27825",41,279,12,23,24,3,9,1566.99725068988,FALSE,FALSE,FALSE
"27826",41,279,13,21,22,6,7,1566.54413359101,FALSE,FALSE,FALSE
"27827",41,279,14,19,20,13,1,1570.16832305286,FALSE,FALSE,FALSE
"27828",41,279,15,18,19,9,6,1566.60779078387,FALSE,FALSE,FALSE
"27829",41,279,16,17,18,7,9,1565.43398662813,FALSE,FALSE,FALSE
"27830",41,280,9,31,32,1,8,1575.55803267871,FALSE,FALSE,FALSE
"27831",41,280,10,28,28,0,0,1577.74108888739,TRUE,TRUE,TRUE
"27832",41,280,11,25,26,5,6,1573.85231325475,FALSE,FALSE,FALSE
"27833",41,280,12,23,24,4,8,1573.40351623033,FALSE,FALSE,FALSE
"27834",41,280,13,21,22,7,6,1573.48291060072,FALSE,FALSE,FALSE
"27835",41,280,14,20,20,0,0,1577.74108888739,TRUE,TRUE,TRUE
"27836",41,280,15,18,19,10,5,1573.77626947982,FALSE,FALSE,FALSE
"27837",41,280,16,17,18,8,8,1572.31021271135,FALSE,FALSE,FALSE
"27838",41,281,9,31,32,2,7,1581.39427259038,FALSE,FALSE,FALSE
"27839",41,281,10,28,29,1,9,1582.09094167209,TRUE,TRUE,FALSE
"27840",41,281,11,25,26,6,5,1580.7942948748,FALSE,FALSE,FALSE
"27841",41,281,12,23,24,5,7,1580.06245331001,FALSE,FALSE,FALSE
"27842",41,281,13,21,22,8,5,1580.56503467246,FALSE,FALSE,FALSE
"27843",41,281,14,20,21,1,13,1581.7614146085,FALSE,TRUE,FALSE
"27844",41,281,15,18,19,11,4,1581.04491551269,FALSE,FALSE,TRUE
"27845",41,281,16,17,18,9,7,1579.31176636711,FALSE,FALSE,FALSE
"27846",41,282,9,31,32,3,6,1587.75376064582,FALSE,FALSE,FALSE
"27847",41,282,10,28,29,2,8,1587.82708881791,FALSE,TRUE,FALSE
"27848",41,282,11,25,26,7,4,1587.90372346967,FALSE,FALSE,FALSE
"27849",41,282,12,23,24,6,6,1586.92274552518,FALSE,FALSE,FALSE
"27850",41,282,13,21,22,9,4,1587.77248631674,FALSE,FALSE,FALSE
"27851",41,282,14,20,21,2,12,1587.16803469073,FALSE,TRUE,FALSE
"27852",41,282,15,18,19,12,3,1588.40459627139,TRUE,FALSE,TRUE
"27853",41,282,16,17,18,10,6,1586.4246608942,FALSE,FALSE,FALSE
"27854",41,283,9,31,32,4,5,1594.45304677485,FALSE,FALSE,FALSE
"27855",41,283,10,28,29,3,7,1594.0864841075,FALSE,TRUE,FALSE
"27856",41,283,11,25,26,8,3,1595.15649912657,FALSE,FALSE,FALSE
"27857",41,283,12,23,24,7,5,1593.95048471518,FALSE,FALSE,FALSE
"27858",41,283,13,21,22,10,3,1595.09127883235,FALSE,FALSE,FALSE
"27859",41,283,14,20,21,3,11,1593.09790291673,FALSE,TRUE,FALSE
"27860",41,283,15,18,19,13,2,1595.84770708297,TRUE,FALSE,TRUE
"27861",41,283,16,17,18,11,5,1593.63772275822,FALSE,FALSE,FALSE
"27862",41,284,9,31,32,5,4,1601.40500444309,FALSE,FALSE,FALSE
"27863",41,284,10,28,29,4,6,1600.68567747068,FALSE,TRUE,FALSE
"27864",41,284,11,25,26,9,2,1602.53460235601,FALSE,FALSE,FALSE
"27865",41,284,12,23,24,8,4,1601.12157096721,FALSE,FALSE,FALSE
"27866",41,284,13,21,22,11,2,1602.51023868488,FALSE,FALSE,FALSE
"27867",41,284,14,20,21,4,10,1599.36756921632,FALSE,TRUE,FALSE
"27868",41,284,15,18,19,14,1,1603.36781701261,TRUE,FALSE,TRUE
"27869",41,284,16,17,18,12,4,1600.94181934807,FALSE,FALSE,FALSE
"27870",41,285,9,31,32,6,3,1608.55831724684,FALSE,FALSE,FALSE
"27871",41,285,10,28,29,5,5,1607.53754237307,FALSE,FALSE,FALSE
"27872",41,285,11,25,26,10,1,1610.02404645678,FALSE,FALSE,FALSE
"27873",41,285,12,23,24,9,3,1608.41798479178,FALSE,FALSE,FALSE
"27874",41,285,13,21,22,12,1,1610.02023326324,FALSE,FALSE,FALSE
"27875",41,285,14,20,21,5,9,1605.88990705512,FALSE,FALSE,FALSE
"27876",41,285,15,19,19,0,0,1610.95941637657,TRUE,TRUE,TRUE
"27877",41,285,16,17,18,13,3,1608.32934599079,FALSE,FALSE,FALSE
"27878",41,286,9,31,32,7,2,1615.87907702541,FALSE,FALSE,FALSE
"27879",41,286,10,28,29,6,4,1614.59076241097,FALSE,FALSE,FALSE
"27880",41,286,11,26,26,0,0,1617.61365789448,TRUE,TRUE,TRUE
"27881",41,286,12,23,24,10,2,1615.82573948768,FALSE,FALSE,FALSE
"27882",41,286,13,22,22,0,0,1617.61365789448,TRUE,TRUE,TRUE
"27883",41,286,14,20,21,6,8,1612.61360002943,FALSE,FALSE,FALSE
"27884",41,286,15,19,20,1,14,1614.92972124348,FALSE,FALSE,FALSE
"27885",41,286,16,17,18,14,2,1615.79387175158,FALSE,FALSE,FALSE
"27886",41,287,9,31,32,8,1,1623.34318386601,TRUE,FALSE,TRUE
"27887",41,287,10,28,29,7,3,1621.81142942369,FALSE,FALSE,FALSE
"27888",41,287,11,26,27,1,10,1621.89074328804,FALSE,TRUE,FALSE
"27889",41,287,12,23,24,11,1,1623.3336615205,FALSE,FALSE,TRUE
"27890",41,287,13,22,23,1,12,1621.72709088697,FALSE,TRUE,FALSE
"27891",41,287,14,20,21,7,7,1619.50473997856,FALSE,FALSE,FALSE
"27892",41,287,15,19,20,2,13,1620.28632047152,FALSE,FALSE,FALSE
"27893",41,287,16,17,18,15,1,1623.32988694667,FALSE,FALSE,TRUE
"27894",41,288,9,32,32,0,0,1630.93261827915,TRUE,TRUE,TRUE
"27895",41,288,10,28,29,8,2,1629.17544349845,FALSE,FALSE,FALSE
"27896",41,288,11,26,27,2,9,1627.55412304271,FALSE,FALSE,FALSE
"27897",41,288,12,24,24,0,0,1630.93261827915,TRUE,TRUE,TRUE
"27898",41,288,13,22,23,2,11,1627.22681824057,FALSE,FALSE,FALSE
"27899",41,288,14,20,21,8,6,1626.53922698972,FALSE,FALSE,FALSE
"27900",41,288,15,19,20,3,12,1626.16616784332,FALSE,FALSE,FALSE
"27901",41,288,16,18,18,0,0,1630.93261827915,TRUE,TRUE,TRUE
"27902",41,289,10,28,29,9,1,1636.66478514573,FALSE,FALSE,FALSE
"27903",41,289,11,26,27,3,8,1633.74075094116,FALSE,FALSE,FALSE
"27904",41,289,12,24,25,1,11,1635.13122197251,FALSE,FALSE,FALSE
"27905",41,289,13,22,23,3,10,1633.24979373794,FALSE,FALSE,FALSE
"27906",41,289,14,20,21,9,5,1633.69904157342,FALSE,FALSE,FALSE
"27907",41,289,15,19,20,4,11,1632.38581328871,FALSE,FALSE,FALSE
"27908",41,289,16,18,19,1,15,1634.85026724118,FALSE,FALSE,FALSE
"27909",41,289,17,17,17,0,0,1637.59731286449,TRUE,TRUE,TRUE
"27910",41,290,10,29,29,0,0,1644.26546766435,TRUE,TRUE,TRUE
"27911",41,290,11,26,27,4,7,1640.26717691319,FALSE,FALSE,FALSE
"27912",41,290,12,24,25,2,10,1640.71612002698,FALSE,FALSE,FALSE
"27913",41,290,13,22,23,4,9,1639.61256730891,FALSE,FALSE,FALSE
"27914",41,290,14,20,21,10,4,1640.97019702845,FALSE,FALSE,FALSE
"27915",41,290,15,19,20,5,10,1638.85813027332,FALSE,FALSE,FALSE
"27916",41,290,16,18,19,2,14,1640.15421056434,FALSE,FALSE,FALSE
"27917",41,290,17,17,18,1,16,1641.45937765767,FALSE,FALSE,FALSE
"27918",41,291,10,29,30,1,9,1648.64981004461,TRUE,TRUE,FALSE
"27919",41,291,11,26,27,5,6,1647.04627442444,FALSE,FALSE,FALSE
"27920",41,291,12,24,25,3,9,1646.82426622522,FALSE,FALSE,FALSE
"27921",41,291,13,22,23,5,8,1646.22801241909,FALSE,FALSE,FALSE
"27922",41,291,14,20,21,11,3,1648.3415198204,FALSE,FALSE,TRUE
"27923",41,291,15,19,20,6,9,1645.53180239344,FALSE,FALSE,FALSE
"27924",41,291,16,18,19,3,13,1645.98140203125,FALSE,FALSE,FALSE
"27925",41,291,17,17,18,2,15,1646.70773681196,FALSE,FALSE,FALSE
"27926",41,292,10,29,30,2,8,1654.42044678598,FALSE,TRUE,FALSE
"27927",41,292,11,26,27,6,5,1654.0267270712,FALSE,FALSE,FALSE
"27928",41,292,12,24,25,4,8,1653.27221049705,FALSE,FALSE,FALSE
"27929",41,292,13,22,23,6,7,1653.04481266477,FALSE,FALSE,FALSE
"27930",41,292,14,20,21,12,2,1655.80387733819,TRUE,FALSE,TRUE
"27931",41,292,15,19,20,7,8,1652.37292148837,FALSE,FALSE,FALSE
"27932",41,292,16,18,19,4,12,1652.14839157176,FALSE,FALSE,FALSE
"27933",41,292,17,17,18,3,14,1652.47934411002,FALSE,FALSE,FALSE
"27934",41,293,10,29,30,3,7,1660.71433167113,FALSE,TRUE,FALSE
"27935",41,293,11,26,27,7,4,1661.17462669277,FALSE,FALSE,FALSE
"27936",41,293,12,24,25,5,7,1659.97282630809,FALSE,FALSE,FALSE
"27937",41,293,13,22,23,7,6,1660.02905988528,FALSE,FALSE,FALSE
"27938",41,293,14,20,21,13,1,1663.34966490885,TRUE,FALSE,TRUE
"27939",41,293,15,19,20,8,7,1659.35738764534,FALSE,FALSE,FALSE
"27940",41,293,16,18,19,5,11,1658.56805265148,FALSE,FALSE,FALSE
"27941",41,293,17,17,18,4,13,1658.59074948167,FALSE,FALSE,FALSE
"27942",41,294,10,29,30,4,6,1667.34801462986,FALSE,FALSE,FALSE
"27943",41,294,11,26,27,8,3,1668.46587337638,FALSE,FALSE,FALSE
"27944",41,294,12,24,25,6,6,1666.87479725465,FALSE,FALSE,FALSE
"27945",41,294,13,22,23,8,5,1667.15665416782,FALSE,FALSE,FALSE
"27946",41,294,14,21,21,0,0,1670.97245159757,TRUE,TRUE,TRUE
"27947",41,294,15,19,20,9,6,1666.46718137485,FALSE,FALSE,FALSE
"27948",41,294,16,18,19,6,10,1665.18906886671,FALSE,FALSE,FALSE
"27949",41,294,17,17,18,5,12,1664.95482639254,FALSE,FALSE,FALSE
"27950",41,295,10,29,30,5,5,1674.23436912781,FALSE,FALSE,FALSE
"27951",41,295,11,26,27,9,2,1675.88244763253,TRUE,FALSE,TRUE
"27952",41,295,12,24,25,7,5,1673.94421517602,FALSE,FALSE,FALSE
"27953",41,295,13,22,23,9,4,1674.40957602289,FALSE,FALSE,FALSE
"27954",41,295,14,21,22,1,13,1675.04041437926,FALSE,TRUE,FALSE
"27955",41,295,15,19,20,10,5,1673.68831597568,FALSE,FALSE,FALSE
"27956",41,295,16,18,19,7,9,1671.97753205676,FALSE,FALSE,FALSE
"27957",41,295,17,17,18,6,11,1671.52025843891,FALSE,FALSE,FALSE
"27958",41,296,10,29,30,6,4,1681.32207876126,FALSE,FALSE,FALSE
"27959",41,296,11,26,27,10,1,1683.41036276,TRUE,FALSE,TRUE
"27960",41,296,12,24,25,8,4,1681.15698015943,FALSE,FALSE,FALSE
"27961",41,296,13,22,23,10,3,1681.77383874929,FALSE,FALSE,FALSE
"27962",41,296,14,21,22,2,12,1680.49467152207,FALSE,TRUE,FALSE
"27963",41,296,15,19,20,11,4,1681.00961791344,FALSE,FALSE,FALSE
"27964",41,296,16,18,19,8,8,1678.90934230884,FALSE,FALSE,FALSE
"27965",41,296,17,17,18,7,10,1678.25313746011,FALSE,FALSE,FALSE
"27966",41,297,10,29,30,7,3,1688.57723536954,FALSE,FALSE,FALSE
"27967",41,297,11,27,27,0,0,1691.0384452244,TRUE,TRUE,TRUE
"27968",41,297,12,24,25,9,3,1688.49507271537,FALSE,FALSE,FALSE
"27969",41,297,13,22,23,11,2,1689.23826881262,FALSE,FALSE,FALSE
"27970",41,297,14,21,22,3,11,1686.47217680865,FALSE,FALSE,FALSE
"27971",41,297,15,19,20,12,3,1688.42195457703,FALSE,FALSE,FALSE
"27972",41,297,16,18,19,9,7,1685.96648013346,FALSE,FALSE,FALSE
"27973",41,297,17,17,18,8,9,1685.12936354333,FALSE,FALSE,FALSE
"27974",41,298,10,29,30,8,2,1695.97573903984,FALSE,FALSE,FALSE
"27975",41,298,11,27,28,1,10,1695.35257612719,FALSE,TRUE,FALSE
"27976",41,298,12,24,25,10,2,1695.94450614264,FALSE,FALSE,FALSE
"27977",41,298,13,22,23,12,1,1696.79373360178,TRUE,FALSE,TRUE
"27978",41,298,14,21,22,4,10,1692.78948016882,FALSE,FALSE,FALSE
"27979",41,298,15,19,20,13,2,1695.91772129349,FALSE,FALSE,FALSE
"27980",41,298,16,18,19,10,6,1693.13495882941,FALSE,FALSE,FALSE
"27981",41,298,17,17,18,9,8,1692.1309171991,FALSE,FALSE,FALSE
"27982",41,299,10,29,30,9,1,1703.49957028269,FALSE,FALSE,FALSE
"27983",41,299,11,27,28,2,9,1701.0530013911,FALSE,FALSE,FALSE
"27984",41,299,12,24,25,11,1,1703.49410690683,FALSE,FALSE,FALSE
"27985",41,299,13,23,23,0,0,1704.43262844382,TRUE,TRUE,TRUE
"27986",41,299,14,21,22,5,9,1699.3594550682,FALSE,FALSE,FALSE
"27987",41,299,15,19,20,14,1,1703.49048712802,FALSE,FALSE,FALSE
"27988",41,299,16,18,19,11,5,1700.40360486228,FALSE,FALSE,FALSE
"27989",41,299,17,17,18,10,7,1699.24381172619,FALSE,FALSE,FALSE
"27990",41,300,10,30,30,0,0,1711.13474239686,TRUE,TRUE,TRUE
"27991",41,300,11,27,28,3,8,1707.27667479877,FALSE,FALSE,FALSE
"27992",41,300,12,25,25,0,0,1711.13474239686,TRUE,TRUE,TRUE
"27993",41,300,13,23,24,1,12,1708.5895534058,FALSE,FALSE,FALSE
"27994",41,300,14,21,22,6,8,1706.13078510309,FALSE,FALSE,FALSE
"27995",41,300,15,20,20,0,0,1711.13474239686,TRUE,TRUE,TRUE
"27996",41,300,16,18,19,12,4,1707.76328562099,FALSE,FALSE,FALSE
"27997",41,300,17,17,18,11,6,1706.4568735902,FALSE,FALSE,FALSE
"27998",41,301,10,30,31,1,9,1715.55242428604,TRUE,TRUE,FALSE
"27999",41,301,11,27,28,4,7,1713.84014628004,FALSE,FALSE,FALSE
"28000",41,301,12,25,26,1,11,1715.37335676371,FALSE,TRUE,FALSE
"28001",41,301,13,23,24,2,11,1714.1327727289,FALSE,FALSE,FALSE
"28002",41,301,14,21,22,7,7,1713.0695621128,FALSE,FALSE,FALSE
"28003",41,301,15,20,21,1,14,1715.15506811797,FALSE,TRUE,FALSE
"28004",41,301,16,18,19,13,3,1715.20639643256,FALSE,FALSE,TRUE
"28005",41,301,17,17,18,12,5,1713.76097018005,FALSE,FALSE,FALSE
"28006",41,302,10,30,31,2,8,1721.35640053633,FALSE,TRUE,FALSE
"28007",41,302,11,27,28,5,6,1720.65628930052,FALSE,FALSE,FALSE
"28008",41,302,12,25,26,2,10,1720.99826549169,FALSE,TRUE,FALSE
"28009",41,302,13,23,24,3,10,1720.19924019576,FALSE,FALSE,FALSE
"28010",41,302,14,21,22,8,6,1720.15168618454,FALSE,FALSE,FALSE
"28011",41,302,15,20,21,2,13,1720.5616882002,FALSE,TRUE,FALSE
"28012",41,302,16,18,19,14,2,1722.72650636221,TRUE,FALSE,TRUE
"28013",41,302,17,17,18,13,4,1721.14849682277,FALSE,FALSE,FALSE
"28014",41,303,10,30,31,3,7,1727.68362493039,FALSE,TRUE,FALSE
"28015",41,303,11,27,28,6,5,1727.6737874565,FALSE,FALSE,FALSE
"28016",41,303,12,25,26,3,9,1727.14642236343,FALSE,TRUE,FALSE
"28017",41,303,13,23,24,4,9,1726.60550573622,FALSE,FALSE,FALSE
"28018",41,303,14,21,22,9,5,1727.35913782882,FALSE,FALSE,FALSE
"28019",41,303,15,20,21,3,12,1726.4915564262,FALSE,TRUE,FALSE
"28020",41,303,16,18,19,15,1,1730.31810572616,TRUE,FALSE,TRUE
"28021",41,303,17,17,18,14,3,1728.61302258356,FALSE,FALSE,FALSE
"28022",41,304,10,30,31,4,6,1734.35064739804,FALSE,FALSE,FALSE
"28023",41,304,11,27,28,7,4,1734.85873258731,FALSE,FALSE,FALSE
"28024",41,304,12,25,26,4,8,1733.63437730875,FALSE,FALSE,FALSE
"28025",41,304,13,23,24,5,8,1733.26444281589,FALSE,FALSE,FALSE
"28026",41,304,14,21,22,10,4,1734.67793034442,FALSE,FALSE,FALSE
"28027",41,304,15,20,21,4,11,1732.76122272579,FALSE,FALSE,FALSE
"28028",41,304,16,19,19,0,0,1737.97642122749,TRUE,TRUE,TRUE
"28029",41,304,17,17,18,15,2,1736.14903777866,FALSE,FALSE,FALSE
"28030",41,305,10,30,31,5,5,1741.27034140491,FALSE,FALSE,FALSE
"28031",41,305,11,27,28,8,3,1742.18702478015,FALSE,FALSE,FALSE
"28032",41,305,12,25,26,5,7,1740.3750037933,FALSE,FALSE,FALSE
"28033",41,305,13,23,24,6,7,1740.12473503107,FALSE,FALSE,FALSE
"28034",41,305,14,21,22,11,3,1742.09689019696,FALSE,FALSE,FALSE
"28035",41,305,15,20,21,5,10,1739.28356056459,FALSE,FALSE,FALSE
"28036",41,305,16,19,20,1,15,1741.94672609441,FALSE,TRUE,FALSE
"28037",41,305,17,17,18,16,1,1743.75176911113,TRUE,FALSE,TRUE
"28038",41,306,10,30,31,6,4,1748.39139054728,FALSE,FALSE,FALSE
"28039",41,306,11,27,28,9,2,1749.64064454553,FALSE,FALSE,FALSE
"28040",41,306,12,25,26,6,6,1747.31698541335,FALSE,FALSE,FALSE
"28041",41,306,13,23,24,7,6,1747.15247422106,FALSE,FALSE,FALSE
"28042",41,306,14,21,22,12,2,1749.60688477532,FALSE,FALSE,FALSE
"28043",41,306,15,20,21,6,9,1746.0072535389,FALSE,FALSE,FALSE
"28044",41,306,16,19,20,2,14,1747.30332532245,FALSE,FALSE,FALSE
"28045",41,306,17,18,18,0,0,1751.41704119743,TRUE,TRUE,TRUE
"28046",41,307,10,30,31,7,3,1755.67988666447,FALSE,FALSE,FALSE
"28047",41,307,11,27,28,10,1,1757.20560518223,TRUE,FALSE,TRUE
"28048",41,307,12,25,26,7,5,1754.42641400822,FALSE,FALSE,FALSE
"28049",41,307,13,23,24,8,5,1754.3235604731,FALSE,FALSE,FALSE
"28050",41,307,14,21,22,13,1,1757.20030940656,FALSE,FALSE,TRUE
"28051",41,307,15,20,21,7,8,1752.89839348803,FALSE,FALSE,FALSE
"28052",41,307,16,19,20,3,13,1753.18317269425,FALSE,FALSE,FALSE
"28053",41,307,17,18,19,1,16,1755.33469015946,FALSE,TRUE,FALSE
"28054",41,308,10,30,31,8,2,1763.1117298437,FALSE,FALSE,FALSE
"28055",41,308,11,28,28,0,0,1764.87073315586,TRUE,TRUE,TRUE
"28056",41,308,12,25,26,8,4,1761.67918966513,FALSE,FALSE,FALSE
"28057",41,308,13,23,24,9,4,1761.61997429766,FALSE,FALSE,FALSE
"28058",41,308,14,22,22,0,0,1764.87073315586,TRUE,TRUE,TRUE
"28059",41,308,15,20,21,8,7,1759.9328804992,FALSE,FALSE,FALSE
"28060",41,308,16,19,20,4,12,1759.40281813964,FALSE,FALSE,FALSE
"28061",41,308,17,18,19,2,15,1760.63863348261,FALSE,FALSE,FALSE
"28062",41,309,10,30,31,9,1,1770.66890059546,TRUE,FALSE,TRUE
"28063",41,309,11,28,29,1,10,1769.22058594056,FALSE,TRUE,FALSE
"28064",41,309,12,25,26,9,3,1769.05729289457,FALSE,FALSE,FALSE
"28065",41,309,13,23,24,10,3,1769.02772899356,FALSE,FALSE,FALSE
"28066",41,309,14,22,23,1,13,1768.98416614835,FALSE,TRUE,FALSE
"28067",41,309,15,20,21,9,6,1767.09269508289,FALSE,FALSE,FALSE
"28068",41,309,16,19,20,5,11,1765.87513512425,FALSE,FALSE,FALSE
"28069",41,309,17,18,19,3,14,1766.46582494953,FALSE,FALSE,FALSE
"28070",41,310,10,31,31,0,0,1778.33741221855,TRUE,TRUE,TRUE
"28071",41,310,11,28,29,2,9,1774.95673308638,FALSE,FALSE,FALSE
"28072",41,310,12,25,26,10,2,1776.54673699534,FALSE,FALSE,FALSE
"28073",41,310,13,23,24,11,2,1776.53565102638,FALSE,FALSE,FALSE
"28074",41,310,14,22,23,2,12,1774.48389350196,FALSE,FALSE,FALSE
"28075",41,310,15,20,21,10,5,1774.36385053792,FALSE,FALSE,FALSE
"28076",41,310,16,19,20,6,10,1772.54880724436,FALSE,FALSE,FALSE
"28077",41,310,17,18,19,4,13,1772.63281449003,FALSE,FALSE,FALSE
"28078",41,311,11,28,29,3,8,1781.21612837597,FALSE,TRUE,FALSE
"28079",41,311,12,25,26,11,1,1784.13634843303,TRUE,FALSE,TRUE
"28080",41,311,13,23,24,12,1,1784.13460778503,FALSE,FALSE,TRUE
"28081",41,311,14,22,23,3,11,1780.50686899933,FALSE,TRUE,FALSE
"28082",41,311,15,20,21,11,4,1781.73517332988,FALSE,FALSE,FALSE
"28083",41,311,16,19,20,7,9,1779.3899263393,FALSE,FALSE,FALSE
"28084",41,311,17,18,19,5,12,1779.05247556976,FALSE,FALSE,FALSE
"28085",41,312,11,28,29,4,7,1787.81532173915,FALSE,FALSE,FALSE
"28086",41,312,12,26,26,0,0,1791.81699459656,TRUE,TRUE,TRUE
"28087",41,312,13,24,24,0,0,1791.81699459656,TRUE,TRUE,TRUE
"28088",41,312,14,22,23,4,10,1786.86964257029,FALSE,FALSE,FALSE
"28089",41,312,15,20,21,12,3,1789.19753084766,FALSE,FALSE,FALSE
"28090",41,312,16,19,20,8,8,1786.37439249627,FALSE,FALSE,FALSE
"28091",41,312,17,18,19,6,11,1785.67349178499,FALSE,FALSE,FALSE
"28092",41,313,11,28,29,5,6,1794.66718664154,FALSE,FALSE,FALSE
"28093",41,313,12,26,27,1,11,1796.09407999012,FALSE,TRUE,FALSE
"28094",41,313,13,24,25,1,12,1796.01559828991,FALSE,TRUE,FALSE
"28095",41,313,14,22,23,5,9,1793.48508768047,FALSE,FALSE,FALSE
"28096",41,313,15,20,21,13,2,1796.74331841832,TRUE,FALSE,TRUE
"28097",41,313,16,19,20,9,7,1793.48418622577,FALSE,FALSE,FALSE
"28098",41,313,17,18,19,7,10,1792.46195497504,FALSE,FALSE,FALSE
"28099",41,314,11,28,29,6,5,1801.72040667944,FALSE,FALSE,FALSE
"28100",41,314,12,26,27,2,10,1801.7574597448,FALSE,TRUE,FALSE
"28101",41,314,13,24,25,2,11,1801.60049634439,FALSE,TRUE,FALSE
"28102",41,314,14,22,23,6,8,1800.30188792615,FALSE,FALSE,FALSE
"28103",41,314,15,20,21,14,1,1804.36610510704,TRUE,FALSE,TRUE
"28104",41,314,16,19,20,10,6,1800.70532082661,FALSE,FALSE,FALSE
"28105",41,314,17,18,19,8,9,1799.39376522712,FALSE,FALSE,FALSE
"28106",41,315,11,28,29,7,4,1808.94107369216,FALSE,FALSE,FALSE
"28107",41,315,12,26,27,3,9,1807.94408764324,FALSE,FALSE,FALSE
"28108",41,315,13,24,25,3,10,1807.70864254263,FALSE,FALSE,FALSE
"28109",41,315,14,22,23,7,7,1807.28613514666,FALSE,FALSE,FALSE
"28110",41,315,15,21,21,0,0,1812.06038123007,TRUE,TRUE,TRUE
"28111",41,315,16,19,20,11,5,1808.02662276437,FALSE,FALSE,FALSE
"28112",41,315,17,18,19,9,8,1806.45090305174,FALSE,FALSE,FALSE
"28113",41,316,11,28,29,8,3,1816.30508776692,TRUE,FALSE,TRUE
"28114",41,316,12,26,27,4,8,1814.47051361527,FALSE,FALSE,FALSE
"28115",41,316,13,24,25,4,9,1814.15658681446,FALSE,FALSE,FALSE
"28116",41,316,14,22,23,8,6,1814.4137294292,FALSE,FALSE,FALSE
"28117",41,316,15,21,22,1,14,1816.12834401177,FALSE,TRUE,FALSE
"28118",41,316,16,19,20,12,4,1815.43895942796,FALSE,FALSE,FALSE
"28119",41,316,17,18,19,10,7,1813.61938174768,FALSE,FALSE,FALSE
"28120",41,317,11,28,29,9,2,1823.79442941421,TRUE,FALSE,TRUE
"28121",41,317,12,26,27,5,7,1821.24961112652,FALSE,FALSE,FALSE
"28122",41,317,13,24,25,5,8,1820.8572026255,FALSE,FALSE,FALSE
"28123",41,317,14,22,23,9,5,1821.66665128427,FALSE,FALSE,FALSE
"28124",41,317,15,21,22,2,13,1821.58260115458,FALSE,TRUE,FALSE
"28125",41,317,16,19,20,13,3,1822.93472614442,FALSE,FALSE,FALSE
"28126",41,317,17,18,19,11,6,1820.88802778056,FALSE,FALSE,FALSE
"28127",41,318,11,28,29,10,1,1831.39511193282,TRUE,FALSE,TRUE
"28128",41,318,12,26,27,6,6,1828.23006377328,FALSE,FALSE,FALSE
"28129",41,318,13,24,25,6,7,1827.75917357205,FALSE,FALSE,FALSE
"28130",41,318,14,22,23,10,4,1829.03091401068,FALSE,FALSE,FALSE
"28131",41,318,15,21,22,3,12,1827.56010644115,FALSE,TRUE,FALSE
"28132",41,318,16,19,20,14,2,1830.50749197895,FALSE,FALSE,FALSE
